latitude,longitude,fires
15.000000,100.500000,1.024765
15.000000,101.000000,0.512383
15.000000,101.500000,0.853971
15.000000,102.000000,1.195559
15.000000,102.500000,0.426985
15.000000,103.000000,0.170794
15.000000,103.500000,0.683177
15.000000,104.000000,0.170794
15.000000,104.500000,0.085397
15.000000,105.000000,0.085397
15.000000,106.500000,1.878736
15.000000,107.000000,0.939368
15.000000,107.500000,0.085397
15.000000,120.000000,0.256191
15.000000,120.500000,0.085397
15.000000,145.500000,0.085397
14.500000,-92.500000,0.085397
14.500000,-92.000000,3.928266
14.500000,-91.500000,7.087959
14.500000,-91.000000,7.173356
14.500000,-90.500000,1.024765
14.500000,-90.000000,0.256191
14.500000,-89.500000,0.085397
14.500000,-87.000000,0.256191
14.500000,-15.500000,3.074295
14.500000,-15.000000,3.074295
14.500000,-14.500000,2.561913
14.500000,-14.000000,6.233988
14.500000,-13.500000,1.280956
14.500000,-13.000000,0.341588
14.500000,-12.500000,5.209223
14.500000,-12.000000,3.586678
14.500000,-11.500000,2.305722
14.500000,-11.000000,3.757472
14.500000,-10.500000,2.988898
14.500000,-10.000000,1.707942
14.500000,-9.500000,2.476516
14.500000,-9.000000,0.683177
14.500000,-8.500000,0.085397
14.500000,-8.000000,0.085397
14.500000,-7.500000,0.939368
14.500000,-7.000000,1.195559
14.500000,-6.500000,0.170794
14.500000,-6.000000,0.768574
14.500000,11.000000,0.426985
14.500000,13.000000,0.085397
14.500000,22.500000,0.170794
14.500000,32.000000,0.597780
14.500000,36.000000,0.939368
14.500000,36.500000,1.707942
14.500000,37.000000,3.928266
14.500000,37.500000,0.512383
14.500000,75.000000,2.732707
14.500000,75.500000,2.732707
14.500000,76.000000,0.170794
14.500000,76.500000,0.085397
14.500000,77.500000,0.170794
14.500000,98.000000,0.085397
14.500000,99.500000,2.647310
14.500000,100.000000,0.085397
14.500000,100.500000,1.622545
14.500000,101.000000,1.280956
14.500000,101.500000,0.939368
14.500000,102.000000,0.085397
14.500000,102.500000,0.426985
14.500000,103.000000,0.256191
14.500000,103.500000,0.085397
14.500000,104.000000,1.024765
14.500000,104.500000,0.170794
14.500000,105.500000,0.341588
14.500000,107.000000,0.170794
14.500000,108.000000,0.426985
14.000000,-91.500000,1.793339
14.000000,-91.000000,0.939368
14.000000,-90.500000,1.366354
14.000000,-90.000000,0.853971
14.000000,-89.500000,0.256191
14.000000,-89.000000,0.512383
14.000000,-88.500000,0.170794
14.000000,-86.500000,0.085397
14.000000,-16.500000,0.426985
14.000000,-16.000000,0.085397
14.000000,-15.500000,2.220325
14.000000,-15.000000,2.732707
14.000000,-14.500000,6.233988
14.000000,-14.000000,7.514944
14.000000,-13.500000,9.137489
14.000000,-13.000000,8.198121
14.000000,-12.500000,21.178480
14.000000,-12.000000,19.726729
14.000000,-11.500000,14.175918
14.000000,-11.000000,16.396243
14.000000,-10.500000,8.966695
14.000000,-10.000000,8.966695
14.000000,-9.500000,13.748933
14.000000,-9.000000,4.440649
14.000000,-8.500000,0.341588
14.000000,-8.000000,0.341588
14.000000,-7.500000,0.939368
14.000000,-6.500000,0.256191
14.000000,-6.000000,0.085397
14.000000,-3.500000,0.170794
14.000000,-3.000000,0.426985
14.000000,5.000000,0.085397
14.000000,13.000000,2.732707
14.000000,13.500000,2.476516
14.000000,28.500000,0.170794
14.000000,32.500000,0.426985
14.000000,33.000000,0.085397
14.000000,35.000000,0.170794
14.000000,36.000000,0.683177
14.000000,36.500000,3.672075
14.000000,37.000000,0.597780
14.000000,37.500000,1.110162
14.000000,39.000000,0.170794
14.000000,75.000000,0.170794
14.000000,75.500000,1.024765
14.000000,76.000000,0.341588
14.000000,99.500000,0.853971
14.000000,100.500000,0.426985
14.000000,101.000000,0.426985
14.000000,101.500000,0.853971
14.000000,102.000000,0.170794
14.000000,102.500000,0.426985
14.000000,103.500000,0.170794
14.000000,104.000000,1.537148
14.000000,104.500000,0.341588
14.000000,105.000000,4.526046
14.000000,105.500000,0.768574
14.000000,106.000000,3.245090
14.000000,106.500000,2.049530
14.000000,107.000000,3.842869
14.000000,107.500000,0.853971
14.000000,108.000000,0.341588
14.000000,108.500000,0.170794
14.000000,120.500000,0.085397
13.500000,-89.500000,0.341588
13.500000,-89.000000,1.451751
13.500000,-88.500000,1.366354
13.500000,-88.000000,0.170794
13.500000,-87.500000,0.683177
13.500000,-60.000000,0.085397
13.500000,-16.000000,1.451751
13.500000,-15.500000,1.793339
13.500000,-15.000000,2.732707
13.500000,-14.500000,2.988898
13.500000,-14.000000,7.941930
13.500000,-13.500000,23.142613
13.500000,-13.000000,21.093083
13.500000,-12.500000,36.635354
13.500000,-12.000000,36.379163
13.500000,-11.500000,37.403928
13.500000,-11.000000,42.613151
13.500000,-10.500000,23.057216
13.500000,-10.000000,12.980359
13.500000,-9.500000,8.881298
13.500000,-9.000000,15.115286
13.500000,-8.500000,3.330487
13.500000,-8.000000,0.597780
13.500000,-7.500000,0.426985
13.500000,-4.500000,0.085397
13.500000,-4.000000,1.537148
13.500000,-3.500000,2.647310
13.500000,-3.000000,3.074295
13.500000,4.500000,0.085397
13.500000,13.000000,0.085397
13.500000,13.500000,0.683177
13.500000,14.000000,0.939368
13.500000,14.500000,0.768574
13.500000,19.000000,0.085397
13.500000,23.500000,0.256191
13.500000,24.000000,1.793339
13.500000,24.500000,0.170794
13.500000,25.000000,0.597780
13.500000,26.000000,0.256191
13.500000,32.500000,0.597780
13.500000,33.000000,0.426985
13.500000,34.500000,0.085397
13.500000,35.000000,0.085397
13.500000,35.500000,0.512383
13.500000,36.000000,14.005124
13.500000,36.500000,15.542272
13.500000,37.000000,0.939368
13.500000,37.500000,0.683177
13.500000,38.000000,0.085397
13.500000,75.000000,0.085397
13.500000,75.500000,0.170794
13.500000,77.000000,0.085397
13.500000,79.000000,0.170794
13.500000,79.500000,0.170794
13.500000,98.500000,0.085397
13.500000,99.500000,0.170794
13.500000,100.500000,0.341588
13.500000,101.000000,0.939368
13.500000,102.000000,0.341588
13.500000,104.000000,0.085397
13.500000,104.500000,21.520068
13.500000,105.000000,8.368915
13.500000,106.000000,4.355252
13.500000,106.500000,31.084543
13.500000,107.000000,12.211785
13.500000,107.500000,5.550811
13.500000,108.000000,0.085397
13.500000,120.500000,0.341588
13.500000,144.500000,0.085397
13.000000,-87.500000,2.391119
13.000000,-87.000000,0.597780
13.000000,-86.500000,2.134927
13.000000,-16.000000,0.085397
13.000000,-15.500000,0.085397
13.000000,-15.000000,2.391119
13.000000,-14.500000,1.707942
13.000000,-14.000000,6.746371
13.000000,-13.500000,28.778822
13.000000,-13.000000,23.911187
13.000000,-12.500000,25.789923
13.000000,-12.000000,47.651580
13.000000,-11.500000,30.572161
13.000000,-11.000000,41.844577
13.000000,-10.500000,29.291204
13.000000,-10.000000,8.966695
13.000000,-9.500000,14.688301
13.000000,-9.000000,20.409906
13.000000,-8.500000,13.919727
13.000000,-8.000000,5.636208
13.000000,-7.500000,1.878736
13.000000,-7.000000,1.195559
13.000000,-6.500000,0.597780
13.000000,-5.500000,0.085397
13.000000,-5.000000,0.768574
13.000000,-4.500000,1.024765
13.000000,-4.000000,2.134927
13.000000,-3.500000,5.380017
13.000000,-3.000000,6.575576
13.000000,-2.500000,1.195559
13.000000,-1.000000,0.085397
13.000000,2.000000,0.939368
13.000000,6.500000,0.085397
13.000000,7.000000,0.256191
13.000000,10.000000,0.256191
13.000000,10.500000,0.085397
13.000000,12.500000,0.085397
13.000000,13.500000,0.256191
13.000000,14.000000,0.683177
13.000000,17.000000,0.170794
13.000000,18.500000,0.256191
13.000000,22.000000,0.426985
13.000000,23.000000,0.597780
13.000000,24.000000,0.512383
13.000000,24.500000,0.341588
13.000000,25.500000,0.085397
13.000000,26.000000,0.341588
13.000000,26.500000,0.170794
13.000000,30.500000,0.341588
13.000000,31.000000,0.170794
13.000000,34.000000,0.085397
13.000000,34.500000,1.793339
13.000000,35.000000,6.746371
13.000000,35.500000,10.845431
13.000000,36.000000,17.591802
13.000000,36.500000,3.501281
13.000000,37.000000,0.341588
13.000000,37.500000,0.085397
13.000000,76.500000,0.170794
13.000000,77.000000,0.597780
13.000000,77.500000,0.085397
13.000000,98.500000,0.085397
13.000000,99.500000,0.256191
13.000000,100.500000,0.085397
13.000000,101.000000,0.426985
13.000000,101.500000,0.170794
13.000000,102.000000,0.170794
13.000000,102.500000,0.341588
13.000000,104.500000,0.170794
13.000000,105.000000,5.636208
13.000000,105.500000,6.660974
13.000000,106.000000,9.393681
13.000000,106.500000,7.002562
13.000000,107.000000,0.426985
13.000000,107.500000,0.256191
13.000000,108.500000,0.170794
13.000000,120.500000,0.085397
13.000000,121.000000,0.768574
12.500000,-87.500000,0.426985
12.500000,-87.000000,0.341588
12.500000,-86.500000,0.085397
12.500000,-86.000000,3.415884
12.500000,-84.500000,0.085397
12.500000,-15.000000,0.341588
12.500000,-14.500000,2.647310
12.500000,-14.000000,5.892400
12.500000,-13.500000,6.490179
12.500000,-13.000000,12.894962
12.500000,-12.500000,17.591802
12.500000,-12.000000,26.900085
12.500000,-11.500000,13.492741
12.500000,-11.000000,12.126388
12.500000,-10.500000,19.897523
12.500000,-10.000000,14.346712
12.500000,-9.500000,27.754056
12.500000,-9.000000,17.847993
12.500000,-8.500000,17.421008
12.500000,-8.000000,10.162254
12.500000,-7.500000,2.647310
12.500000,-7.000000,1.195559
12.500000,-6.500000,1.707942
12.500000,-6.000000,0.768574
12.500000,-5.000000,0.768574
12.500000,-4.500000,1.195559
12.500000,-4.000000,2.561913
12.500000,-3.500000,4.526046
12.500000,-3.000000,5.380017
12.500000,-2.500000,3.842869
12.500000,-2.000000,4.269855
12.500000,-1.500000,0.683177
12.500000,-1.000000,0.085397
12.500000,0.500000,0.170794
12.500000,1.000000,0.853971
12.500000,1.500000,0.768574
12.500000,2.000000,7.087959
12.500000,2.500000,10.333049
12.500000,3.000000,0.426985
12.500000,4.000000,0.085397
12.500000,4.500000,0.426985
12.500000,5.000000,1.280956
12.500000,6.000000,0.256191
12.500000,7.000000,0.341588
12.500000,8.500000,0.085397
12.500000,9.500000,0.170794
12.500000,10.000000,0.085397
12.500000,11.500000,0.426985
12.500000,13.500000,0.426985
12.500000,14.000000,4.696840
12.500000,14.500000,1.280956
12.500000,15.000000,0.170794
12.500000,16.000000,0.683177
12.500000,17.000000,0.426985
12.500000,17.500000,0.426985
12.500000,19.500000,0.341588
12.500000,20.000000,2.220325
12.500000,20.500000,3.842869
12.500000,21.500000,4.099061
12.500000,22.500000,2.476516
12.500000,23.000000,1.195559
12.500000,23.500000,1.707942
12.500000,25.500000,0.256191
12.500000,26.500000,0.085397
12.500000,29.000000,0.597780
12.500000,29.500000,0.170794
12.500000,30.000000,0.768574
12.500000,30.500000,1.366354
12.500000,31.000000,1.537148
12.500000,31.500000,0.085397
12.500000,32.500000,0.256191
12.500000,33.000000,0.341588
12.500000,34.000000,0.853971
12.500000,34.500000,2.988898
12.500000,35.000000,13.151153
12.500000,35.500000,22.971819
12.500000,36.000000,8.454313
12.500000,36.500000,0.512383
12.500000,38.500000,0.085397
12.500000,75.500000,0.085397
12.500000,76.000000,0.085397
12.500000,76.500000,0.256191
12.500000,77.000000,0.341588
12.500000,93.500000,0.085397
12.500000,102.500000,0.085397
12.500000,103.000000,0.341588
12.500000,105.000000,0.085397
12.500000,105.500000,4.355252
12.500000,106.000000,18.701964
12.500000,106.500000,34.927412
12.500000,107.000000,0.853971
12.500000,107.500000,0.768574
12.500000,108.000000,0.256191
12.500000,109.000000,0.170794
12.500000,121.000000,0.085397
12.000000,-87.000000,0.170794
12.000000,-86.500000,0.597780
12.000000,-86.000000,0.341588
12.000000,-70.500000,0.853971
12.000000,-15.000000,0.426985
12.000000,-14.500000,11.272417
12.000000,-14.000000,9.906063
12.000000,-13.500000,3.757472
12.000000,-13.000000,8.283518
12.000000,-12.500000,4.099061
12.000000,-12.000000,9.991460
12.000000,-11.500000,15.286080
12.000000,-11.000000,13.407344
12.000000,-10.500000,20.495303
12.000000,-10.000000,26.643894
12.000000,-9.500000,21.007686
12.000000,-9.000000,17.506405
12.000000,-8.500000,9.564475
12.000000,-8.000000,16.481640
12.000000,-7.500000,7.087959
12.000000,-7.000000,13.492741
12.000000,-6.500000,2.903501
12.000000,-6.000000,2.305722
12.000000,-5.500000,1.024765
12.000000,-5.000000,1.280956
12.000000,-4.500000,5.977797
12.000000,-4.000000,8.368915
12.000000,-3.500000,6.917165
12.000000,-3.000000,13.919727
12.000000,-2.500000,13.492741
12.000000,-2.000000,10.418446
12.000000,-1.500000,4.440649
12.000000,-1.000000,0.170794
12.000000,-0.500000,0.256191
12.000000,0.000000,0.170794
12.000000,0.500000,7.429547
12.000000,1.000000,6.404782
12.000000,1.500000,2.988898
12.000000,2.000000,14.261315
12.000000,2.500000,28.864219
12.000000,3.000000,8.112724
12.000000,3.500000,0.683177
12.000000,4.000000,0.426985
12.000000,4.500000,4.526046
12.000000,5.000000,5.550811
12.000000,5.500000,0.341588
12.000000,6.000000,6.917165
12.000000,6.500000,2.903501
12.000000,7.000000,0.683177
12.000000,8.000000,0.512383
12.000000,9.000000,0.085397
12.000000,11.000000,0.170794
12.000000,11.500000,0.085397
12.000000,13.000000,0.939368
12.000000,13.500000,2.305722
12.000000,14.000000,2.220325
12.000000,14.500000,6.490179
12.000000,15.000000,0.683177
12.000000,15.500000,0.170794
12.000000,17.000000,0.085397
12.000000,17.500000,0.597780
12.000000,19.000000,4.355252
12.000000,19.500000,3.842869
12.000000,20.000000,6.319385
12.000000,20.500000,8.283518
12.000000,21.000000,3.159693
12.000000,21.500000,4.526046
12.000000,22.000000,0.426985
12.000000,23.000000,2.647310
12.000000,23.500000,0.597780
12.000000,25.000000,0.939368
12.000000,25.500000,0.768574
12.000000,26.000000,0.341588
12.000000,27.000000,1.110162
12.000000,28.000000,0.256191
12.000000,28.500000,0.597780
12.000000,29.000000,4.184458
12.000000,29.500000,4.184458
12.000000,30.000000,5.294620
12.000000,30.500000,5.294620
12.000000,31.000000,0.512383
12.000000,32.500000,0.170794
12.000000,33.000000,0.085397
12.000000,33.500000,0.256191
12.000000,34.000000,1.537148
12.000000,34.500000,7.941930
12.000000,35.000000,31.426132
12.000000,35.500000,48.761742
12.000000,36.000000,16.140051
12.000000,36.500000,0.085397
12.000000,38.000000,0.085397
12.000000,41.000000,3.074295
12.000000,75.500000,0.085397
12.000000,79.000000,0.085397
12.000000,98.500000,0.085397
12.000000,99.500000,0.085397
12.000000,103.000000,0.085397
12.000000,103.500000,1.451751
12.000000,104.000000,0.939368
12.000000,104.500000,0.170794
12.000000,105.000000,0.085397
12.000000,105.500000,1.195559
12.000000,106.000000,2.476516
12.000000,106.500000,0.853971
12.000000,107.000000,0.085397
12.000000,107.500000,0.085397
12.000000,108.500000,0.085397
12.000000,120.000000,0.085397
11.500000,-73.500000,0.085397
11.500000,-73.000000,0.426985
11.500000,-72.500000,0.426985
11.500000,-72.000000,0.853971
11.500000,-69.500000,0.085397
11.500000,-15.000000,2.049530
11.500000,-14.500000,15.029889
11.500000,-14.000000,4.013664
11.500000,-13.500000,4.099061
11.500000,-13.000000,4.526046
11.500000,-12.500000,4.099061
11.500000,-12.000000,6.490179
11.500000,-11.500000,14.090521
11.500000,-11.000000,10.930828
11.500000,-10.500000,29.888984
11.500000,-10.000000,43.381725
11.500000,-9.500000,11.016225
11.500000,-9.000000,6.404782
11.500000,-8.500000,5.721605
11.500000,-8.000000,24.081981
11.500000,-7.500000,11.272417
11.500000,-7.000000,16.140051
11.500000,-6.500000,8.283518
11.500000,-6.000000,2.561913
11.500000,-5.500000,1.024765
11.500000,-5.000000,3.074295
11.500000,-4.500000,6.746371
11.500000,-4.000000,10.845431
11.500000,-3.500000,12.724167
11.500000,-3.000000,11.016225
11.500000,-2.500000,11.528608
11.500000,-2.000000,19.299744
11.500000,-1.500000,19.641332
11.500000,-1.000000,5.123826
11.500000,-0.500000,1.964133
11.500000,0.000000,2.049530
11.500000,0.500000,15.456874
11.500000,1.000000,33.988044
11.500000,1.500000,36.720751
11.500000,2.000000,7.002562
11.500000,2.500000,2.220325
11.500000,3.000000,20.239112
11.500000,3.500000,9.649872
11.500000,4.000000,4.355252
11.500000,4.500000,4.355252
11.500000,5.000000,2.391119
11.500000,5.500000,0.512383
11.500000,6.000000,5.209223
11.500000,6.500000,12.297182
11.500000,7.000000,0.939368
11.500000,7.500000,0.085397
11.500000,8.000000,0.512383
11.500000,8.500000,0.597780
11.500000,9.000000,0.597780
11.500000,9.500000,0.085397
11.500000,11.500000,0.426985
11.500000,12.000000,0.426985
11.500000,12.500000,2.049530
11.500000,13.000000,3.330487
11.500000,13.500000,2.647310
11.500000,14.000000,1.707942
11.500000,14.500000,4.782237
11.500000,15.000000,0.170794
11.500000,16.000000,0.426985
11.500000,16.500000,5.636208
11.500000,17.000000,4.099061
11.500000,17.500000,2.988898
11.500000,18.000000,3.928266
11.500000,18.500000,5.465414
11.500000,19.000000,3.842869
11.500000,19.500000,1.964133
11.500000,20.000000,0.683177
11.500000,20.500000,8.881298
11.500000,21.000000,13.834330
11.500000,21.500000,7.258753
11.500000,22.000000,5.636208
11.500000,22.500000,0.426985
11.500000,23.000000,0.768574
11.500000,24.000000,1.110162
11.500000,25.000000,0.341588
11.500000,26.500000,1.537148
11.500000,27.000000,0.939368
11.500000,28.000000,0.512383
11.500000,28.500000,0.768574
11.500000,29.000000,3.586678
11.500000,29.500000,6.233988
11.500000,30.000000,6.148591
11.500000,30.500000,3.757472
11.500000,31.000000,0.170794
11.500000,32.000000,0.597780
11.500000,32.500000,2.647310
11.500000,33.000000,1.537148
11.500000,33.500000,1.707942
11.500000,34.000000,9.479078
11.500000,34.500000,14.517506
11.500000,35.000000,37.574722
11.500000,35.500000,33.731853
11.500000,36.000000,4.782237
11.500000,36.500000,0.341588
11.500000,41.000000,0.256191
11.500000,41.500000,0.085397
11.500000,78.000000,0.085397
11.500000,78.500000,0.085397
11.500000,103.000000,5.636208
11.500000,103.500000,2.305722
11.500000,104.000000,0.256191
11.500000,104.500000,0.085397
11.500000,105.500000,0.341588
11.500000,106.000000,0.683177
11.500000,106.500000,0.341588
11.500000,107.000000,0.085397
11.500000,107.500000,0.256191
11.500000,108.000000,0.085397
11.500000,122.500000,0.170794
11.500000,123.500000,0.085397
11.500000,124.000000,0.085397
11.000000,-86.000000,0.939368
11.000000,-84.500000,0.085397
11.000000,-75.000000,0.512383
11.000000,-74.000000,0.170794
11.000000,-73.500000,0.853971
11.000000,-73.000000,0.341588
11.000000,-72.500000,0.085397
11.000000,-72.000000,0.939368
11.000000,-71.500000,0.085397
11.000000,-69.000000,0.085397
11.000000,-63.500000,0.085397
11.000000,-62.000000,0.085397
11.000000,-15.500000,0.170794
11.000000,-15.000000,0.341588
11.000000,-14.500000,6.319385
11.000000,-14.000000,6.148591
11.000000,-13.500000,4.867635
11.000000,-13.000000,14.005124
11.000000,-12.500000,4.099061
11.000000,-12.000000,8.625107
11.000000,-11.500000,18.787361
11.000000,-11.000000,22.801025
11.000000,-10.500000,27.839453
11.000000,-10.000000,25.875320
11.000000,-9.500000,15.542272
11.000000,-9.000000,19.385141
11.000000,-8.500000,25.789923
11.000000,-8.000000,18.531170
11.000000,-7.500000,6.319385
11.000000,-7.000000,14.602904
11.000000,-6.500000,6.746371
11.000000,-6.000000,1.707942
11.000000,-5.500000,2.561913
11.000000,-5.000000,9.308284
11.000000,-4.500000,3.159693
11.000000,-4.000000,9.735269
11.000000,-3.500000,15.029889
11.000000,-3.000000,10.333049
11.000000,-2.500000,42.186166
11.000000,-2.000000,46.541418
11.000000,-1.500000,24.594364
11.000000,-1.000000,23.740393
11.000000,-0.500000,13.065756
11.000000,0.000000,4.184458
11.000000,0.500000,15.627669
11.000000,1.000000,30.230572
11.000000,1.500000,32.023911
11.000000,2.000000,16.823228
11.000000,2.500000,4.184458
11.000000,3.000000,31.596926
11.000000,3.500000,13.321947
11.000000,4.000000,6.148591
11.000000,4.500000,1.878736
11.000000,5.000000,0.426985
11.000000,5.500000,1.110162
11.000000,6.000000,10.503843
11.000000,6.500000,11.272417
11.000000,7.000000,16.225448
11.000000,7.500000,5.465414
11.000000,8.000000,6.063194
11.000000,8.500000,7.600342
11.000000,9.000000,5.209223
11.000000,11.500000,0.085397
11.000000,12.000000,0.170794
11.000000,12.500000,0.170794
11.000000,13.000000,0.085397
11.000000,13.500000,0.683177
11.000000,14.000000,0.170794
11.000000,14.500000,1.451751
11.000000,15.000000,6.148591
11.000000,15.500000,7.002562
11.000000,16.000000,4.013664
11.000000,16.500000,1.537148
11.000000,17.000000,18.531170
11.000000,17.500000,9.479078
11.000000,18.000000,9.991460
11.000000,18.500000,13.321947
11.000000,19.000000,6.746371
11.000000,19.500000,5.123826
11.000000,20.000000,17.335611
11.000000,20.500000,15.969257
11.000000,21.000000,17.164816
11.000000,21.500000,15.627669
11.000000,22.000000,9.820666
11.000000,22.500000,12.638770
11.000000,23.000000,7.173356
11.000000,23.500000,5.550811
11.000000,24.000000,6.917165
11.000000,24.500000,2.305722
11.000000,25.000000,3.586678
11.000000,25.500000,0.426985
11.000000,27.000000,2.305722
11.000000,27.500000,0.768574
11.000000,28.000000,2.220325
11.000000,28.500000,1.622545
11.000000,29.000000,6.575576
11.000000,29.500000,6.404782
11.000000,30.000000,5.807003
11.000000,30.500000,7.941930
11.000000,31.000000,10.503843
11.000000,31.500000,11.528608
11.000000,32.000000,8.625107
11.000000,32.500000,9.820666
11.000000,33.000000,17.506405
11.000000,33.500000,9.308284
11.000000,34.000000,20.666097
11.000000,34.500000,27.924851
11.000000,35.000000,26.729291
11.000000,35.500000,6.404782
11.000000,36.000000,2.732707
11.000000,36.500000,2.903501
11.000000,37.000000,0.426985
11.000000,76.500000,0.085397
11.000000,78.500000,0.170794
11.000000,103.000000,0.256191
11.000000,103.500000,1.622545
11.000000,104.000000,0.256191
11.000000,105.000000,4.867635
11.000000,106.000000,0.170794
11.000000,107.000000,0.085397
11.000000,107.500000,0.939368
11.000000,108.000000,0.085397
11.000000,122.000000,0.085397
11.000000,122.500000,0.085397
11.000000,123.000000,0.512383
11.000000,123.500000,0.170794
10.500000,-86.000000,0.512383
10.500000,-85.500000,3.842869
10.500000,-85.000000,0.170794
10.500000,-84.500000,0.085397
10.500000,-74.500000,0.085397
10.500000,-73.500000,0.085397
10.500000,-73.000000,0.085397
10.500000,-72.500000,0.256191
10.500000,-72.000000,0.512383
10.500000,-71.500000,0.341588
10.500000,-71.000000,0.085397
10.500000,-69.500000,0.341588
10.500000,-69.000000,0.085397
10.500000,-68.500000,2.476516
10.500000,-68.000000,0.768574
10.500000,-67.500000,0.512383
10.500000,-65.000000,4.867635
10.500000,-64.500000,0.085397
10.500000,-61.500000,0.085397
10.500000,-14.500000,6.063194
10.500000,-14.000000,12.894962
10.500000,-13.500000,10.333049
10.500000,-13.000000,22.032451
10.500000,-12.500000,9.479078
10.500000,-12.000000,5.977797
10.500000,-11.500000,14.432109
10.500000,-11.000000,14.175918
10.500000,-10.500000,12.553373
10.500000,-10.000000,35.354398
10.500000,-9.500000,30.486763
10.500000,-9.000000,31.084543
10.500000,-8.500000,24.935952
10.500000,-8.000000,14.602904
10.500000,-7.500000,2.134927
10.500000,-7.000000,3.672075
10.500000,-6.500000,3.159693
10.500000,-6.000000,0.085397
10.500000,-5.500000,2.134927
10.500000,-5.000000,11.614005
10.500000,-4.500000,10.418446
10.500000,-4.000000,11.955594
10.500000,-3.500000,35.269001
10.500000,-3.000000,16.310845
10.500000,-2.500000,40.649018
10.500000,-2.000000,49.530316
10.500000,-1.500000,35.952178
10.500000,-1.000000,39.965841
10.500000,-0.500000,28.095645
10.500000,0.000000,30.913749
10.500000,0.500000,27.668659
10.500000,1.000000,34.756618
10.500000,1.500000,17.335611
10.500000,2.000000,23.911187
10.500000,2.500000,11.614005
10.500000,3.000000,11.955594
10.500000,3.500000,30.828352
10.500000,4.000000,30.486763
10.500000,4.500000,5.721605
10.500000,5.000000,9.222886
10.500000,5.500000,0.939368
10.500000,6.000000,0.085397
10.500000,6.500000,13.919727
10.500000,7.000000,15.371477
10.500000,7.500000,16.225448
10.500000,8.000000,10.076857
10.500000,8.500000,4.013664
10.500000,9.000000,3.415884
10.500000,9.500000,0.170794
10.500000,10.000000,1.110162
10.500000,10.500000,0.597780
10.500000,11.000000,0.085397
10.500000,12.500000,0.768574
10.500000,13.000000,0.170794
10.500000,13.500000,0.170794
10.500000,14.000000,0.256191
10.500000,14.500000,0.341588
10.500000,15.000000,6.148591
10.500000,15.500000,14.432109
10.500000,16.000000,22.032451
10.500000,16.500000,15.798463
10.500000,17.000000,8.710504
10.500000,17.500000,30.572161
10.500000,18.000000,33.390265
10.500000,18.500000,11.955594
10.500000,19.000000,5.807003
10.500000,19.500000,33.390265
10.500000,20.000000,39.795047
10.500000,20.500000,24.167378
10.500000,21.000000,23.313407
10.500000,21.500000,26.302306
10.500000,22.000000,17.591802
10.500000,22.500000,13.748933
10.500000,23.000000,13.407344
10.500000,23.500000,7.685739
10.500000,24.000000,13.151153
10.500000,24.500000,7.002562
10.500000,25.000000,8.881298
10.500000,25.500000,7.600342
10.500000,26.000000,3.074295
10.500000,26.500000,1.537148
10.500000,27.000000,4.611443
10.500000,27.500000,4.269855
10.500000,28.000000,1.451751
10.500000,28.500000,4.440649
10.500000,29.000000,8.198121
10.500000,29.500000,18.189582
10.500000,30.000000,27.839453
10.500000,30.500000,12.894962
10.500000,31.000000,24.508967
10.500000,31.500000,22.971819
10.500000,32.000000,10.247652
10.500000,32.500000,16.481640
10.500000,33.000000,16.140051
10.500000,33.500000,7.344150
10.500000,34.000000,24.594364
10.500000,34.500000,10.589240
10.500000,35.000000,27.070880
10.500000,35.500000,27.668659
10.500000,36.000000,5.294620
10.500000,36.500000,11.699402
10.500000,37.000000,10.418446
10.500000,37.500000,3.330487
10.500000,38.500000,0.085397
10.500000,40.000000,0.341588
10.500000,40.500000,0.085397
10.500000,105.000000,1.024765
10.500000,122.500000,0.512383
10.500000,123.000000,0.426985
10.500000,123.500000,0.085397
10.000000,-85.500000,0.085397
10.000000,-85.000000,0.170794
10.000000,-75.500000,0.085397
10.000000,-75.000000,0.085397
10.000000,-74.000000,0.256191
10.000000,-73.500000,1.537148
10.000000,-73.000000,0.085397
10.000000,-71.000000,0.341588
10.000000,-70.500000,0.341588
10.000000,-70.000000,0.085397
10.000000,-69.500000,0.768574
10.000000,-69.000000,0.341588
10.000000,-68.500000,1.195559
10.000000,-68.000000,4.355252
10.000000,-67.500000,0.597780
10.000000,-67.000000,0.085397
10.000000,-66.000000,0.085397
10.000000,-64.500000,0.085397
10.000000,-64.000000,33.304868
10.000000,-63.500000,3.757472
10.000000,-63.000000,0.085397
10.000000,-14.000000,1.110162
10.000000,-13.500000,13.407344
10.000000,-13.000000,15.542272
10.000000,-12.500000,7.941930
10.000000,-12.000000,2.988898
10.000000,-11.500000,2.647310
10.000000,-11.000000,15.286080
10.000000,-10.500000,14.005124
10.000000,-10.000000,35.695986
10.000000,-9.500000,37.489325
10.000000,-9.000000,32.877882
10.000000,-8.500000,25.277541
10.000000,-8.000000,8.198121
10.000000,-7.500000,8.710504
10.000000,-7.000000,14.346712
10.000000,-6.500000,4.611443
10.000000,-6.000000,0.341588
10.000000,-5.500000,1.366354
10.000000,-5.000000,66.011956
10.000000,-4.500000,28.266439
10.000000,-4.000000,25.789923
10.000000,-3.500000,10.845431
10.000000,-3.000000,31.596926
10.000000,-2.500000,56.447481
10.000000,-2.000000,78.650726
10.000000,-1.500000,48.163962
10.000000,-1.000000,22.715628
10.000000,-0.500000,28.693424
10.000000,0.000000,33.304868
10.000000,0.500000,30.913749
